Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID
3/3/24,Ukraine,UKR,Donetsk Oblast,48.30791,37.2591,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46708
3/3/24,Myanmar,MMR,Sagaing Region,23.7939666,95.6776956,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45444
3/3/24,Ukraine,UKR,Kharkiv Oblast,50.2928843,36.9370028,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46706
3/3/24,Ukraine,UKR,Donetsk Oblast,48.30791,37.2591,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,Secondary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46707
3/2/24,Myanmar,MMR,Rakhine,19.56506,93.930649,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45440
3/2/24,Ukraine,UKR,Odesa Oblast,46.4843023,30.7322878,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46705
3/2/24,Myanmar,MMR,Sagaing Region,22.43291,94.848469,(2) 25 km Precision ,Education Building ,NSA,"Arakan Army, Kachin Independence Army",Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,10,0,0,0,0,0,0,0,45437
3/2/24,Ukraine,UKR,Odesa Oblast,46.4843023,30.7322878,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46704
3/1/24,Ukraine,UKR,Donetsk Oblast,48.53456719,37.69202217,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44828
3/1/24,Sudan,SDN,White Nile State,14.59554454,32.2436202,(2) 25 km Precision ,Education Building ,Other,Sudanese Armed Forces,Aerial Bomb: Plane,University,0,1,0,0,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,45419
3/1/24,Ukraine,UKR,Donetsk Oblast,48.53456719,37.69202217,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44829
2/29/24,Haiti,HTI,West,18.59451426,-72.29018865,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,TRUE,0,0,0,0,1,0,1,0,0,0,45842
2/26/24,Mozambique,MOZ,Cabo Delgado Province,-13.3295795,40.1019567,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45798
2/26/24,Myanmar,MMR,Sagaing Region,23.1958442,94.014583,"(3) District, Communicipality or Commune ",Education Building ,Multiple,Unidentified Armed Actor,Firearms,University,0,1,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46866
2/26/24,Myanmar,MMR,Sagaing Region,23.20078341,93.96376848,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,University,0,1,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46867
2/26/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,1,0,0,1,TRUE,0,0,0,1,1,0,0,0,0,0,45888
2/26/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,1,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,45889
2/25/24,Afghanistan,AFG,Takhar Province,36.7356491,69.5350725,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,0,0,1,0,0,0,0,0,45806
2/25/24,Mozambique,MOZ,Zona Norte,-13.4840525,39.9159372,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45799
2/25/24,Myanmar,MMR,Magway,20.45025615,94.24389395,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46864
2/23/24,Haiti,HTI,West,18.53454859,-72.35414692,"(3) District, Communicipality or Commune ",On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,45839
2/23/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45887
2/22/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,No Information,No Information,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,2,0,0,0,0,0,45883
2/22/24,OPT,PSE,West Bank,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,University,0,1,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,2,0,45890
2/22/24,Haiti,HTI,Nord-Est Department,19.5485315,-71.7258332,"(3) District, Communicipality or Commune ",Unspecified Location,Criminal,Criminal,Knife,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,45812
2/21/24,Syria,SYR,Idlib Governorate,35.68815085,36.52986176,(2) 25 km Precision ,Education Building ,Other,Syrian Armed Forces,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45886
2/21/24,Myanmar,MMR,Sagaing Region,24.0904272,95.3811532,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46863
2/21/24,Afghanistan,AFG,Herat Province,34.3508273,62.2164003,"(3) District, Communicipality or Commune ",Education Building ,Criminal,Unidentified Armed Actor,Fist and Foot,School: No Further Details,1,0,0,0,1,0,TRUE,1,1,0,0,2,0,0,0,0,0,45804
2/20/24,Myanmar,MMR,Sagaing Region,22.7675123,95.4256908,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46858
2/20/24,Myanmar,MMR,Sagaing Region,22.7675123,95.4256908,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46861
2/19/24,Myanmar,MMR,Tanintharyi Region,14.2452257,98.202003,(2) 25 km Precision ,Unspecified Location,Police,Myanmar Police Force,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,2,0,0,0,0,0,0,59408
2/19/24,Ethiopia,ETH,Amhara Region,9.9937611,39.900869,(2) 25 km Precision ,Private Travel,NSA,Fano,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,4,0,5,0,0,0,0,0,0,0,45794
2/19/24,Haiti,HTI,West,18.54154703,-72.34290901,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,45811
2/18/24,Ukraine,UKR,Kharkiv Oblast,49.3838133,37.6330137,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44635
2/18/24,Myanmar,MMR,Mandalay,22.21036,96.106392,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,5,0,0,0,0,0,0,46857
2/18/24,Myanmar,MMR,Tanintharyi Region,14.2452257,98.202003,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,46856
2/18/24,Myanmar,MMR,Kachin State,24.1202038,97.2951775,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45876
2/18/24,Afghanistan,AFG,Nimruz Province,30.1814371,62.1242591,"(3) District, Communicipality or Commune ",Education Building ,Other,Islamic Emirate of Afghanistan,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45803
2/18/24,Ukraine,UKR,Kharkiv Oblast,49.3838133,37.6330137,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44634
2/16/24,Myanmar,MMR,Magway,22.64884105,94.14012274,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44965
2/16/24,Pakistan,PAK,Sindh,27.74596766,68.82674932,(2) 25 km Precision ,On Way To or From School,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,45879
2/15/24,Myanmar,MMR,Tanintharyi Region,14.2452257,98.202003,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Not Applicable: No Direct Violence,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,2,0,0,0,0,0,0,60752
2/15/24,Myanmar,MMR,Kayah State,19.631742,97.520729,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46853
2/15/24,Ukraine,UKR,Kharkiv Oblast,50.220909,37.43729,(2) 25 km Precision ,Home,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Not Applicable,0,0,0,0,0,0,FALSE,2,0,0,0,0,0,0,0,0,0,46703
2/15/24,Myanmar,MMR,Tanintharyi Region,14.2452257,98.202003,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,45872
2/14/24,Sudan,SDN,South Darfur State,10.8616617,25.1583291,"(3) District, Communicipality or Commune ",Education Building ,Vigilante,Rapid Support Forces,Firearms,Secondary School,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45802
2/14/24,Syria,SYR,Deir Ezzor Governorate,35.2693236,40.24011719,"(3) District, Communicipality or Commune ",Education Building ,Host Government: Military,Syrian Democratic Forces,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45884
2/13/24,Ethiopia,ETH,Oromia Region,9.0475203,36.730081,(2) 25 km Precision ,Other,NSA,Oromo Liberation Army,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,45793
2/13/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Arson,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44341
2/12/24,Myanmar,MMR,Mon State,16.369119,97.7250556,(2) 25 km Precision ,Education Building ,No Information,No Information,Mine,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46852
2/12/24,Myanmar,MMR,Chin,22.6427551,93.6096217,"(3) District, Communicipality or Commune ",Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,46851
2/12/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,2,0,0,0,0,0,45714
2/12/24,Myanmar,MMR,Sagaing Region,22.7675123,95.4256908,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46850
2/12/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45880
2/11/24,Ukraine,UKR,Odesa Oblast,46.3819,32.3441,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45809
2/11/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,1,1,0,0,0,0,45878
2/11/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,Primary School,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45875
2/11/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45877
2/10/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,45871
2/10/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45874
2/10/24,Sudan,SDN,Khartoum State,15.6828466,32.4619335,(2) 25 km Precision ,Unspecified Location,Vigilante,Rapid Support Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,2,0,0,0,0,0,0,0,45801
2/9/24,Myanmar,MMR,Sagaing Region,23.7939666,95.6776956,(2) 25 km Precision ,Education Building ,Multiple,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,44956
2/9/24,OPT,PSE,Gaza Strip,0,0,censored,Unspecified Location,Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,45869
2/9/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Missile,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45866
2/9/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Pre-School,1,0,0,0,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,45867
2/9/24,Myanmar,MMR,Sagaing Region,23.7939666,95.6776956,(2) 25 km Precision ,Education Building ,Multiple,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46849
2/8/24,Myanmar,MMR,Mon State,16.3537037,97.5514285,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,46846
2/8/24,Myanmar,MMR,Sagaing Region,22.58082856,95.73889732,(2) 25 km Precision ,Education Building ,No Information,No Information,Aerial Bomb: Drone,University,0,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46847
2/8/24,Myanmar,MMR,Mandalay,22.21036,96.106392,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,2,0,0,0,0,0,46844
2/8/24,Ukraine,UKR,Odesa Oblast,46.4843023,30.7322878,"(4) Province, State, Governorate ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45808
2/7/24,Myanmar,MMR,Kachin State,25.885789,98.1305242,(2) 25 km Precision ,Unspecified Location,NSA,Kachin Independence Army,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,2,0,0,0,0,0,0,0,46845
2/7/24,Myanmar,MMR,Bago Region,18.842371,96.4877525,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,46842
2/6/24,Myanmar,MMR,Bago Region,17.4771259,96.6756871,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,45870
2/6/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,1,0,0,0,0,0,45864
2/6/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,6,0,0,0,0,0,45860
2/6/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,1,0,0,0,0,0,45862
2/6/24,Syria,SYR,Deir Ezzor Governorate,35.32184842,40.14129927,(2) 25 km Precision ,Education Building ,Other,International Coalition Forces in Syria,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45882
2/6/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,15,0,0,0,0,0,45858
2/5/24,Ukraine,UKR,Kherson Oblast,46.83483121,33.41220431,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45807
2/5/24,Myanmar,MMR,Kayah State,19.5501484,97.0875311,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,2,2,0,0,0,0,44944
2/5/24,Myanmar,MMR,Kayah State,19.5501484,97.0875311,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,2,2,0,0,0,0,45163
2/5/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,4,0,0,0,0,0,45852
2/5/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,4,0,0,0,0,0,45854
2/5/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,4,0,0,0,0,0,45855
2/5/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,2,0,0,0,0,0,45857
2/4/24,Myanmar,MMR,Kayah State,19.5637207,97.0869523,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,Primary School,1,0,0,0,0,1,TRUE,0,0,0,0,14,4,10,0,0,0,45868
2/4/24,Mali,MLI,Timbuktu,16.781011,-3.6346771,(2) 25 km Precision ,Unspecified Location,Multiple,"Mali Armed Forces, Wagner Group","Firearms, No Information on the Weapon Used",Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,45795
2/4/24,Niger,NER,Tahoua Region,15.05090571,5.47113371,"(4) Province, State, Governorate ",Education Building ,NSA,Islamic State,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,1,0,0,1,0,0,45800
2/4/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Pre-School,1,0,0,0,0,1,TRUE,0,0,0,0,3,0,0,0,0,0,46824
2/4/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45850
2/3/24,Mozambique,MOZ,Zona Norte,-13.3937735,40.0620103,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45797
2/3/24,Myanmar,MMR,Mandalay,21.898103,95.6877173,(2) 25 km Precision ,Education Building ,No Information,No Information,Firearms,Primary School,1,0,0,0,0,0,TRUE,1,0,0,0,1,0,0,0,0,0,45865
2/3/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Pre-School,1,0,0,0,0,0,TRUE,0,0,0,0,4,0,0,0,0,0,45849
2/3/24,Bangladesh,BGD,Dhaka Division,23.88254915,90.26703876,(2) 25 km Precision ,Education Building ,NSA,Bangladesh Chhatra League,Firearms,University,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46568
2/2/24,Myanmar,MMR,Mandalay,21.4587531,95.3924129,"(3) District, Communicipality or Commune ",Education Building ,Multiple,"Myanmar Armed Forces, People's Defence Force (Myanmar)",Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45861
2/2/24,Myanmar,MMR,Sagaing Region,22.34398304,95.12497724,(2) 25 km Precision ,Education Building ,Other,People's Defence Force (Myanmar),Firearms,Secondary School,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45859
2/2/24,DRC,COD,North Kivu,-1.6383768,29.18296621,(2) 25 km Precision ,Education Building ,NSA,March 23 Movement,Shelling,Primary School,1,0,0,0,0,1,TRUE,0,0,0,0,3,0,0,0,0,0,45792
2/2/24,Myanmar,MMR,Mandalay,21.098669,95.64698,(2) 25 km Precision ,Education Building ,Other,People's Defence Force (Myanmar),Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45863
2/1/24,Myanmar,MMR,Sagaing Region,23.2058492,95.5149329,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45853
2/1/24,Myanmar,MMR,Sagaing Region,21.92514,95.575851,(2) 25 km Precision ,Education Building ,Multiple,"Myanmar Armed Forces, People's Defence Force (Myanmar)",Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,45848
2/1/24,Myanmar,MMR,Mandalay,21.9596834,96.0948743,"(3) District, Communicipality or Commune ",Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,45856
2/1/24,Myanmar,MMR,Kayin State,16.555531,98.23996,"(3) District, Communicipality or Commune ",Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45851
1/31/24,Ukraine,UKR,Kherson Oblast,46.8392339,33.41435787,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44082
1/31/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,6,0,0,0,0,0,44047
1/31/24,Myanmar,MMR,Sagaing Region,21.934467,94.87441065,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,45847
1/31/24,Ukraine,UKR,Kherson Oblast,46.8392339,33.41435787,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44083
1/31/24,Haiti,HTI,West,18.54878929,-72.34050706,"(3) District, Communicipality or Commune ",Education Building ,No Information,No Information,Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,44550
1/30/24,Myanmar,MMR,Shan State,20.160643,97.252818,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,44145
1/30/24,Myanmar,MMR,Tanintharyi Region,12.974613,98.6469248,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,1,0,0,0,0,0,44146
1/30/24,Haiti,HTI,West,18.5414668,-72.2402354,(2) 25 km Precision ,On Way To or From School,Criminal,400 Mawozo gang (Haiti),Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,44549
1/30/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,1,0,1,1,TRUE,0,0,0,0,30,0,0,0,0,0,44044
1/30/24,Nigeria,NGA,Ekiti State,7.727321816,5.2734375,"(4) Province, State, Governorate ",Private Travel,Criminal,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,5,0,0,46670
1/30/24,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,0,10,0,0,0,0,0,44046
